"","Feature","Gain","Cover","Frequency","description","Importance"
"35","HAR1A",0.00200677043898128,0.00349820516960028,0.00392156862745098,"highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]",0.00200677043898128
"36","GYPB",0.00192288193424866,0.00250261927326128,0.00392156862745098,"glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4703]",0.00192288193424866
"37","KIF18A",0.00179102787169104,0.0274445813596795,0.00588235294117647,"kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]",0.00179102787169104
"38","FGF7",0.00178128354546469,0.00557668001045286,0.0137254901960784,"fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]",0.00178128354546469
"39","ASPM",0.00177431030028586,0.0018671579785462,0.00980392156862745,"assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]",0.00177431030028586
"40","DDX12P",0.00169090294323492,0.00526573971138045,0.00784313725490196,"DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]",0.00169090294323492
"41","HCP5",0.00169042780850737,0.00473412050495163,0.0254901960784314,"HLA complex P5 [Source:HGNC Symbol;Acc:HGNC:21659]",0.00169042780850737
"42","FKBP9",0.00163966800862633,0.00106623641247872,0.00784313725490196,"FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]",0.00163966800862633
"43","RPL23AP53",0.00148365088988321,0.00181583866820205,0.0137254901960784,"ribosomal protein L23a pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:35921]",0.00148365088988321
"44","FCGR1A",0.00129923714984058,0.00477335283105878,0.00980392156862745,"Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]",0.00129923714984058
"45","NRXN3",0.00129424996114185,0.0037043752392843,0.0137254901960784,"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]",0.00129424996114185
"46","PCDHB14",0.00112611005875956,0.000687420484230053,0.00392156862745098,"protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]",0.00112611005875956
"47","GZMA",0.00101681582065385,0.000416598635806363,0.00392156862745098,"granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]",0.00101681582065385
"48","FAM72A",0.00100892259349259,0.00128006841442689,0.00392156862745098,"family with sequence similarity 72 member A [Source:HGNC Symbol;Acc:HGNC:24044]",0.00100892259349259
"49","CD33",0.000893604154802118,0.00225518837457709,0.00392156862745098,"CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]",0.000893604154802118
"50","SFXN2",0.000655864196973465,0.00201216968684946,0.00392156862745098,"sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]",0.000655864196973465
"51","ZNF519",0.000636472197190895,0.00132293946909909,0.00588235294117647,"zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]",0.000636472197190895
"52","LILRB3",0.000601042034144722,0.00169627747646037,0.00392156862745098,"leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]",0.000601042034144722
"53","NEK2",0.000590835990986613,0.000631161631489303,0.00196078431372549,"NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]",0.000590835990986613
"54","FCGR3B",0.0005308808253214,0.000397366570209907,0.00196078431372549,"Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]",0.0005308808253214
"55","PPIP5K1",0.000479047880154028,0.0145942017271087,0.00980392156862745,"diphosphoinositol pentakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:29023]",0.000479047880154028
"56","DEFA4",0.000478619401496514,0.00102666549898679,0.00588235294117647,"defensin alpha 4 [Source:HGNC Symbol;Acc:HGNC:2763]",0.000478619401496514
"57","GALNT10",0.000466316953014857,0.00125600047875633,0.00588235294117647,"polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]",0.000466316953014857
"58","ELN",0.000442638607743116,0.00145163015130946,0.00980392156862745,"elastin [Source:HGNC Symbol;Acc:HGNC:3327]",0.000442638607743116
"59","CSPG4",0.000327757973356616,0.00132710449049255,0.00784313725490196,"chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]",0.000327757973356616
"60","E2F6",0.00031463406069197,0.0019894814994928,0.00392156862745098,"E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]",0.00031463406069197
"61","HR",0.000282782412650002,0.00141376482691918,0.00784313725490196,"HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]",0.000282782412650002
"62","DIXDC1",0.000273992503703586,0.000450272454207145,0.00196078431372549,"DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]",0.000273992503703586
"63","FAM72B",0.000250909329540059,0.00212001590614891,0.00392156862745098,"family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]",0.000250909329540059
"64","RNASE3",0.000185197762451034,0.00178406092971406,0.00784313725490196,"ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]",0.000185197762451034
"65","ZNF850",0.000179551709870672,0.00136483913865848,0.00196078431372549,"zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994]",0.000179551709870672
"66","KITLG",0.000142327069744156,0.00102099675682093,0.00196078431372549,"KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]",0.000142327069744156
"67","NLGN4X",0.000136839246938307,0.00036127531247307,0.00196078431372549,"neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]",0.000136839246938307
"68","BMPR1A",0.000111259249246342,0.00379963745148188,0.00196078431372549,"bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]",0.000111259249246342
"69","CHRNA7",8.65254913354167e-05,0.000227259172838653,0.00196078431372549,"cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]",8.65254913354167e-05
