"","importance","Ens_id","description","Category"
"ENSG00000086062",0.00138668748815639,"B4GALT1","beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]","Small"
"ENSG00000102575",0.00136919130055418,"ACP5","acid phosphatase 5, tartrate resistant [Source:HGNC Symbol;Acc:HGNC:124]","Small"
"ENSG00000067208",0.00135244833989736,"EVI5","ecotropic viral integration site 5 [Source:HGNC Symbol;Acc:HGNC:3501]","Small"
"ENSG00000002745",0.00132327926421292,"WNT16","Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]","Small"
"ENSG00000022567",0.00131749700557052,"SLC45A4","solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]","Small"
"ENSG00000090263",0.00131719624211851,"MRPS33","mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]","Small"
"ENSG00000085998",0.00127743488107549,"POMGNT1","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]","Small"
"ENSG00000065534",0.00127564143753527,"MYLK","myosin light chain kinase [Source:HGNC Symbol;Acc:HGNC:7590]","Small"
"ENSG00000056972",0.00126528361377678,"TRAF3IP2","TRAF3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1343]","Small"
"ENSG00000100253",0.00125811075070946,"MIOX","myo-inositol oxygenase [Source:HGNC Symbol;Acc:HGNC:14522]","Small"
"ENSG00000070731",0.00123931837430943,"ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]","Small"
"ENSG00000103876",0.00119983339527231,"FAH","fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579]","Small"
"ENSG00000106123",0.00118547829606899,"EPHB6","EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396]","Small"
"ENSG00000107779",0.00117212882857663,"BMPR1A","bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]","Small"
"ENSG00000042493",0.0011687851239115,"CAPG","capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]","Small"
"ENSG00000102935",0.00115591836436185,"ZNF423","zinc finger protein 423 [Source:HGNC Symbol;Acc:HGNC:16762]","Small"
"ENSG00000056736",0.00114504768520456,"IL17RB","interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015]","Small"
"ENSG00000100983",0.00114493248326838,"GSS","glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]","Small"
"ENSG00000106077",0.00113997571340267,"ABHD11","abhydrolase domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16407]","Small"
"ENSG00000095752",0.00111557167460649,"IL11","interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966]","Small"
"ENSG00000038382",0.00111111703765304,"TRIO","trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]","Small"
"ENSG00000049247",0.00106391932565066,"UTS2","urotensin 2 [Source:HGNC Symbol;Acc:HGNC:12636]","Small"
"ENSG00000062582",0.00104649329466136,"MRPS24","mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]","Small"
"ENSG00000099957",0.00103413644716643,"P2RX6","purinergic receptor P2X 6 [Source:HGNC Symbol;Acc:HGNC:8538]","Small"
"ENSG00000074410",0.00102275886361285,"CA12","carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]","Small"
"ENSG00000108010",0.00101749824572423,"GLRX3","glutaredoxin 3 [Source:HGNC Symbol;Acc:HGNC:15987]","Small"
"ENSG00000031081",0.00099609769684239,"ARHGAP31","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]","Small"
"ENSG00000077585",0.000991010800652652,"GPR137B","G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]","Small"
"ENSG00000100612",0.000947685201979895,"DHRS7","dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]","Small"
"ENSG00000080493",0.000946144838647452,"SLC4A4","solute carrier family 4 member 4 [Source:HGNC Symbol;Acc:HGNC:11030]","Small"
"ENSG00000070081",0.000945763326055644,"NUCB2","nucleobindin 2 [Source:HGNC Symbol;Acc:HGNC:8044]","Small"
"ENSG00000072818",0.000941794587278485,"ACAP1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16467]","Small"
"ENSG00000108823",0.000940591138811329,"SGCA","sarcoglycan alpha [Source:HGNC Symbol;Acc:HGNC:10805]","Small"
"ENSG00000004478",0.000938388992605219,"FKBP4","FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]","Small"
"ENSG00000079337",0.000906794651586443,"RAPGEF3","Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]","Small"
"ENSG00000109466",0.000896826656350331,"KLHL2","kelch like family member 2 [Source:HGNC Symbol;Acc:HGNC:6353]","Small"
"ENSG00000014641",0.000883964234380285,"MDH1","malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]","Small"
"ENSG00000006704",0.000877750164889204,"GTF2IRD1","GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]","Small"
"ENSG00000102879",0.000874204426351447,"CORO1A","coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]","Small"
"ENSG00000082269",0.000848550241603348,"FAM135A","family with sequence similarity 135 member A [Source:HGNC Symbol;Acc:HGNC:21084]","Small"
"ENSG00000104979",0.000844241525214478,"C19orf53","chromosome 19 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:24991]","Small"
"ENSG00000081307",0.000830345481221569,"UBA5","ubiquitin like modifier activating enzyme 5 [Source:HGNC Symbol;Acc:HGNC:23230]","Small"
"ENSG00000077264",0.000825275122148562,"PAK3","p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]","Small"
"ENSG00000106819",0.000814029908599103,"ASPN","asporin [Source:HGNC Symbol;Acc:HGNC:14872]","Small"
"ENSG00000074527",0.000807539708413243,"NTN4","netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]","Small"
"ENSG00000006756",0.000786861496556245,"ARSD","arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]","Small"
"ENSG00000004846",0.000782949152049904,"ABCB5","ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46]","Small"
"ENSG00000048405",0.000775859805965373,"ZNF800","zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]","Small"
"ENSG00000055130",0.000772435361883938,"CUL1","cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]","Small"
"ENSG00000102349",0.000761051891405219,"KLF8","KLF transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:6351]","Small"
"ENSG00000006747",0.00074562671583059,"SCIN","scinderin [Source:HGNC Symbol;Acc:HGNC:21695]","Small"
"ENSG00000060718",0.000744824221928214,"COL11A1","collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]","Small"
"ENSG00000105641",0.000735129846343697,"SLC5A5","solute carrier family 5 member 5 [Source:HGNC Symbol;Acc:HGNC:11040]","Small"
"ENSG00000104312",0.000733715684435852,"RIPK2","receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]","Small"
"ENSG00000078399",0.000733681661665954,"HOXA9","homeobox A9 [Source:HGNC Symbol;Acc:HGNC:5109]","Small"
"ENSG00000007314",0.000730364245726423,"SCN4A","sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591]","Small"
"ENSG00000103423",0.000719166867148026,"DNAJA3","DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]","Small"
"ENSG00000027869",0.000673466425433477,"SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]","Small"
"ENSG00000069702",0.000673221990822694,"TGFBR3","transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]","Small"
"ENSG00000064490",0.000664555674768471,"RFXANK","regulatory factor X associated ankyrin containing protein [Source:HGNC Symbol;Acc:HGNC:9987]","Small"
"ENSG00000108828",0.000639737981201166,"VAT1","vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]","Small"
"ENSG00000011478",0.000634685823964677,"QPCTL","glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]","Small"
"ENSG00000077157",0.000633274856033577,"PPP1R12B","protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619]","Small"
"ENSG00000081913",0.000631962912981518,"PHLPP1","PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:20610]","Small"
"ENSG00000092421",0.000618473186350091,"SEMA6A","semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]","Small"
"ENSG00000106367",0.000614740467034763,"AP1S1","adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]","Small"
"ENSG00000100365",0.000611800555782967,"NCF4","neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]","Small"
"ENSG00000006831",0.000609993924128883,"ADIPOR2","adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]","Small"
"ENSG00000065923",0.000609752230501902,"SLC9A7","solute carrier family 9 member A7 [Source:HGNC Symbol;Acc:HGNC:17123]","Small"
"ENSG00000084733",0.000591522185180344,"RAB10","RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]","Small"
"ENSG00000108639",0.000591306428948696,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]","Small"
"ENSG00000105723",0.00058994404615871,"GSK3A","glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]","Small"
"ENSG00000064115",0.000589761444190057,"TM7SF3","transmembrane 7 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:23049]","Small"
"ENSG00000011028",0.000588384145036365,"MRC2","mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]","Small"
"ENSG00000102098",0.000580609366859646,"SCML2","Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]","Small"
"ENSG00000100441",0.0005732699886831,"KHNYN","KH and NYN domain containing [Source:HGNC Symbol;Acc:HGNC:20166]","Small"
"ENSG00000105647",0.000566688165186977,"PIK3R2","phosphoinositide-3-kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:8980]","Small"
"ENSG00000005339",0.000561536573421794,"CREBBP","CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]","Small"
"ENSG00000004059",0.000550215962059335,"ARF5","ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]","Small"
"ENSG00000105227",0.000549273561864287,"PRX","periaxin [Source:HGNC Symbol;Acc:HGNC:13797]","Small"
"ENSG00000105438",0.000545673716293123,"KDELR1","KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]","Small"
"ENSG00000081189",0.000544106255974768,"MEF2C","myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]","Small"
"ENSG00000109320",0.000543692127180756,"NFKB1","nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]","Small"
"ENSG00000010671",0.000540078567181929,"BTK","Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]","Small"
"ENSG00000105379",0.000537302769591574,"ETFB","electron transfer flavoprotein subunit beta [Source:HGNC Symbol;Acc:HGNC:3482]","Small"
"ENSG00000105755",0.000531008249040085,"ETHE1","ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]","Small"
"ENSG00000100625",0.00052085799449073,"SIX4","SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]","Small"
"ENSG00000071994",0.000520825402936183,"PDCD2","programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]","Small"
"ENSG00000107249",0.000513261911354268,"GLIS3","GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510]","Small"
"ENSG00000109501",0.000512336137302156,"WFS1","wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]","Small"
"ENSG00000107518",0.00051178050375413,"ATRNL1","attractin like 1 [Source:HGNC Symbol;Acc:HGNC:29063]","Small"
"ENSG00000069431",0.000510924689293184,"ABCC9","ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60]","Small"
"ENSG00000086570",0.000507423390001299,"FAT2","FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596]","Small"
"ENSG00000077092",0.000500384186190881,"RARB","retinoic acid receptor beta [Source:HGNC Symbol;Acc:HGNC:9865]","Small"
"ENSG00000107821",0.000499648210942025,"KAZALD1","Kazal type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]","Small"
"ENSG00000103707",0.00049839557659525,"MTFMT","mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]","Small"
"ENSG00000074219",0.000496046494456,"TEAD2","TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715]","Small"
"ENSG00000073536",0.000492068140982287,"NLE1","notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]","Small"
"ENSG00000101558",0.000491995109524173,"VAPA","VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]","Small"
"ENSG00000108576",0.000474986443694437,"SLC6A4","solute carrier family 6 member 4 [Source:HGNC Symbol;Acc:HGNC:11050]","Small"
"ENSG00000105088",0.000473597923371638,"OLFM2","olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189]","Small"
"ENSG00000006118",0.000459924871896134,"TMEM132A","transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]","Small"
"ENSG00000072201",0.000459898396751148,"LNX1","ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657]","Small"
"ENSG00000076258",0.000458862912720213,"FMO4","flavin containing dimethylaniline monoxygenase 4 [Source:HGNC Symbol;Acc:HGNC:3772]","Small"
"ENSG00000080815",0.000456328392921973,"PSEN1","presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]","Small"
"ENSG00000105538",0.000455068271763301,"RASIP1","Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]","Small"
"ENSG00000106069",0.000445859754578084,"CHN2","chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]","Small"
"ENSG00000063660",0.000442198942447836,"GPC1","glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]","Small"
"ENSG00000100280",0.000440681527130649,"AP1B1","adaptor related protein complex 1 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:554]","Small"
"ENSG00000100599",0.000439754542680562,"RIN3","Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]","Small"
"ENSG00000105974",0.000437970933154541,"CAV1","caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]","Small"
"ENSG00000103226",0.000433374876320327,"NOMO3","NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]","Small"
"ENSG00000091483",0.000431806486548852,"FH","fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]","Small"
"ENSG00000067177",0.000430431748900331,"PHKA1","phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925]","Small"
"ENSG00000100288",0.000429536793881976,"CHKB","choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938]","Small"
"ENSG00000105270",0.000429135274659936,"CLIP3","CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]","Small"
"ENSG00000100429",0.000423428153887082,"HDAC10","histone deacetylase 10 [Source:HGNC Symbol;Acc:HGNC:18128]","Small"
"ENSG00000012817",0.000423096092548305,"KDM5D","lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]","Small"
"ENSG00000093217",0.00041954391207605,"XYLB","xylulokinase [Source:HGNC Symbol;Acc:HGNC:12839]","Small"
