"","Feature","Gain","Cover","Frequency","description","Importance"
"18","KANSL1",0.0123981724875421,0.00827379791430442,0.0101095197978096,"KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]",0.0123981724875421
"19","AFF3",0.011644772075477,0.0124184992110874,0.0130581297388374,"ALF transcription elongation factor 3 [Source:HGNC Symbol;Acc:HGNC:6473]",0.011644772075477
"20","LRRC37A3",0.0114662279806885,0.0136292774716909,0.012636899747262,"leucine rich repeat containing 37 member A3 [Source:HGNC Symbol;Acc:HGNC:32427]",0.0114662279806885
"21","SEC24D",0.0103605704736253,0.00815330762718982,0.0117944397641112,"SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]",0.0103605704736253
"22","GTF2IRD2",0.0098018995493544,0.0160957325895975,0.0139005897219882,"GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]",0.0098018995493544
"23","STAG3L1",0.00963836883710575,0.00606240021844792,0.0088458298230834,"STAG3 cohesin complex component like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33852]",0.00963836883710575
"24","STAG3",0.00962785241887253,0.00537787500964568,0.0096882898062342,"STAG3 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:11356]",0.00962785241887253
"25","DEFA4",0.0094410368116862,0.0121676315081321,0.016849199663016,"defensin alpha 4 [Source:HGNC Symbol;Acc:HGNC:2763]",0.0094410368116862
"26","NLGN4X",0.00910542287838479,0.0135471116257572,0.0109519797809604,"neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]",0.00910542287838479
"27","DDX12P",0.00886871968011795,0.00861231061119044,0.0050547598989048,"DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]",0.00886871968011795
"28","DDR2",0.00854946382488646,0.00674670757665462,0.0092670598146588,"discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]",0.00854946382488646
"29","FAM72B",0.00813717874485653,0.00717716925536904,0.0096882898062342,"family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]",0.00813717874485653
"30","APOE",0.00799953699787859,0.00748113824650376,0.0054759898904802,"apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]",0.00799953699787859
"31","PCDHB13",0.00778524045305396,0.00506073879968615,0.0050547598989048,"protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]",0.00778524045305396
"32","FMNL1",0.00766568976561927,0.00859272214330272,0.0117944397641112,"formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]",0.00766568976561927
"33","ZNF519",0.00759288512944211,0.00439928479102806,0.0058972198820556,"zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]",0.00759288512944211
"34","PCDHB14",0.00755213145427559,0.00553126608019021,0.0071609098567818,"protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]",0.00755213145427559
"35","GRAP",0.00744168913762704,0.00660208478706068,0.0113732097725358,"GRB2 related adaptor protein [Source:HGNC Symbol;Acc:HGNC:4562]",0.00744168913762704
"36","CELSR2",0.00697030233890117,0.0101769168765845,0.014743049705139,"cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]",0.00697030233890117
"37","NCF1B",0.00662364677953794,0.00839929794303845,0.008424599831508,"neutrophil cytosolic factor 1B pseudogene [Source:HGNC Symbol;Acc:HGNC:32522]",0.00662364677953794
"38","GKAP1",0.00657549268083333,0.00492051659212187,0.0071609098567818,"G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]",0.00657549268083333
"39","APOL1",0.00629205569297032,0.0141651767834467,0.0185341196293176,"apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]",0.00629205569297032
"40","CD8B",0.00612163290522779,0.00312929001161309,0.006318449873631,"CD8 subunit beta [Source:HGNC Symbol;Acc:HGNC:1707]",0.00612163290522779
"41","HAR1A",0.006115602211445,0.0150221944496327,0.0088458298230834,"highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]",0.006115602211445
"42","LILRB3",0.00600695214096639,0.00623566419577092,0.0054759898904802,"leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]",0.00600695214096639
"43","SLC4A1",0.00578445765371219,0.00368566378551818,0.006318449873631,"solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027]",0.00578445765371219
"44","ZNF138",0.00573646857653349,0.00404152067811911,0.006318449873631,"zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]",0.00573646857653349
"45","CD96",0.00542580865682346,0.0121720822369026,0.0164279696714406,"CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]",0.00542580865682346
"46","GZMA",0.00534606392031206,0.00570155002578193,0.0058972198820556,"granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]",0.00534606392031206
"47","KIF26B",0.00532593078324849,0.00984566065972385,0.010530749789385,"kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]",0.00532593078324849
"48","RAB3IP",0.00525146418105343,0.00201214105969554,0.0046335299073294,"RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]",0.00525146418105343
"49","NCF1C",0.0050534000322697,0.0046733050798217,0.0046335299073294,"neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]",0.0050534000322697
"50","ICAM1",0.00501278072447567,0.00575449306400045,0.0096882898062342,"intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]",0.00501278072447567
"51","KIF18A",0.00489348651012459,0.00588748509802635,0.008424599831508,"kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]",0.00489348651012459
"52","THOC3",0.00481480036371129,0.003484215284639,0.0046335299073294,"THO complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19072]",0.00481480036371129
"53","ALOX5",0.00481451681279215,0.00547476961103143,0.012636899747262,"arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]",0.00481451681279215
"54","CORO1A",0.00481059001573908,0.00461170063075607,0.0109519797809604,"coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]",0.00481059001573908
"55","ARHGAP11A",0.0047328255375386,0.00346808776394817,0.0054759898904802,"Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]",0.0047328255375386
"56","CATSPER2",0.00469315599759802,0.0034157372382456,0.0054759898904802,"cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]",0.00469315599759802
"57","ARHGAP15",0.00455645533313007,0.00573816865569592,0.0075821398483572,"Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]",0.00455645533313007
"58","HIC2",0.00452397521397155,0.00745533651521604,0.010530749789385,"HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]",0.00452397521397155
"59","GRAPL",0.00440942115354429,0.00414459524875725,0.0050547598989048,"GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]",0.00440942115354429
"60","RANBP2",0.00432653487720992,0.00352444036950612,0.0058972198820556,"RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]",0.00432653487720992
"61","RIBC2",0.00427957858955018,0.00653915350455663,0.0054759898904802,"RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]",0.00427957858955018
"62","NSUN5P2",0.00427837388132078,0.00725306922492877,0.008424599831508,"NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]",0.00427837388132078
"63","GALNT10",0.00426843452752569,0.00649881127361455,0.0054759898904802,"polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]",0.00426843452752569
"64","FCGR3B",0.00416830094722094,0.00814341721015284,0.0037910699241786,"Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]",0.00416830094722094
"65","AHRR",0.00413897130868014,0.00347370173269104,0.0058972198820556,"aryl hydrocarbon receptor repressor [Source:HGNC Symbol;Acc:HGNC:346]",0.00413897130868014
"66","VNN2",0.00387251518910404,0.00237925281282752,0.0033698399326032,"vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]",0.00387251518910404
"67","NEK2",0.00375758587074867,0.00511782017714198,0.0101095197978096,"NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]",0.00375758587074867
"68","FXYD2",0.00371884974977973,0.00780860468507993,0.0096882898062342,"FXYD domain containing ion transport regulator 2 [Source:HGNC Symbol;Acc:HGNC:4026]",0.00371884974977973
"69","JAM3",0.00358284697820463,0.00350350163896499,0.0037910699241786,"junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]",0.00358284697820463
"70","FCGR3A",0.00352521768067795,0.00388560089651102,0.0088458298230834,"Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]",0.00352521768067795
"71","SPAG5",0.00350761759849196,0.00365928166736086,0.0046335299073294,"sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]",0.00350761759849196
"72","ZNF492",0.00347013804236196,0.00350025237678075,0.0058972198820556,"zinc finger protein 492 [Source:HGNC Symbol;Acc:HGNC:23707]",0.00347013804236196
"73","CD44",0.00331964965058833,0.00354444891910824,0.0054759898904802,"CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]",0.00331964965058833
"74","ZNF850",0.00320476861252459,0.0050452668859762,0.0058972198820556,"zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994]",0.00320476861252459
"75","CD33",0.00320376315629242,0.0081155265793812,0.010530749789385,"CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]",0.00320376315629242
"76","FCGR1A",0.00304650224022324,0.00404350188542184,0.0071609098567818,"Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]",0.00304650224022324
"77","KLHL24",0.00299523700039779,0.00751666186889607,0.014743049705139,"kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]",0.00299523700039779
"78","TIGIT",0.00290941916519137,0.00424529401478755,0.0088458298230834,"T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]",0.00290941916519137
"79","ZNF85",0.00274738233201938,0.00288211138242168,0.0037910699241786,"zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160]",0.00274738233201938
"80","SCML4",0.00248008858770108,0.00300630554069912,0.0067396798652064,"Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]",0.00248008858770108
"81","RNASE3",0.00247275534784923,0.00343583909366882,0.0046335299073294,"ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]",0.00247275534784923
"82","VIPR1",0.00227205468642012,0.00269140024414946,0.0033698399326032,"vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]",0.00227205468642012
"83","FAM153A",0.00222756631356195,0.00295358569658131,0.0067396798652064,"family with sequence similarity 153 member A [Source:HGNC Symbol;Acc:HGNC:29940]",0.00222756631356195
"84","LCT",0.00222555131387716,0.00266852367090527,0.004212299915754,"lactase [Source:HGNC Symbol;Acc:HGNC:6530]",0.00222555131387716
"85","LEPR",0.00185978174032593,0.00412177889270598,0.006318449873631,"leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]",0.00185978174032593
"86","MICA",0.00184767552106097,0.00407824494501998,0.0096882898062342,"MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]",0.00184767552106097
"87","FCGR2C",0.00175694599639722,0.00293033795524701,0.006318449873631,"Fc gamma receptor IIc (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15626]",0.00175694599639722
"88","NBEA",0.00170938186242029,0.0012870101440423,0.0033698399326032,"neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648]",0.00170938186242029
"89","MSI2",0.00167480257238072,0.00193159162407673,0.0037910699241786,"musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]",0.00167480257238072
"90","ASPM",0.00166895656987228,0.00365996481394533,0.0075821398483572,"assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]",0.00166895656987228
"91","OBSCN",0.00162603270836928,0.0040031288265653,0.006318449873631,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]",0.00162603270836928
"92","GYPB",0.00160870365998979,0.00373528521871318,0.0025273799494524,"glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4703]",0.00160870365998979
"93","PRKCB",0.00149731604588515,0.00227363226749372,0.0050547598989048,"protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]",0.00149731604588515
"94","DIXDC1",0.000884984898327272,0.00279328198001736,0.0075821398483572,"DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]",0.000884984898327272
"95","FCGR2B",0.000819757074796018,0.00264937439803892,0.0058972198820556,"Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]",0.000819757074796018
"96","CSPG4",0.000707632164438817,0.00236436251910374,0.004212299915754,"chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]",0.000707632164438817
"97","GYPA",0.00041463654097991,0.00134002336714607,0.0037910699241786,"glycophorin A (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4702]",0.00041463654097991
