"","B_importance","PreB_importance","T_importance","PreT_importance","ID","description","ensembl_id","logFC","logCPM","F","PValue","FDR","class"
"APOL1",0.000672303966091432,-0.000276994598765432,0.000523642439431913,0.000141081081081081,"APOL1","apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]","ENSG00000100342",-3.01514898905455,4.00953031993225,992.26638547469,5.25204447535435e-142,8.3110401356339e-140,"-"
"CORO1A",0.000887584014532243,0.000590941358024691,0.00132329156223893,0.00315774774774775,"CORO1A","coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]","ENSG00000102879",2.50738880603133,8.06928438708236,326.047276023429,2.4375518152698e-61,2.89384010566706e-60,"+"
"CD33",0.000399745685740236,-5.08217592592593e-05,0.000426925647451963,0.000123528528528529,"CD33","CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]","ENSG00000105383",4.31605824330728,2.99959342539182,168.483206262491,4.41542766624408e-35,2.12123618649327e-34,"+"
"ZNF85",0.000706425976385104,0.000275671296296296,0.000954678362573099,0.000206546546546547,"ZNF85","zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160]","ENSG00000105750",1.89130233130698,4.80369596592927,300.215565448837,2.65681468358756e-57,2.78022801082518e-56,"+"
"NSUN5P2",0.00107366182258553,0.000361763117283951,0.000218324979114453,0.00331355855855856,"NSUN5P2","NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]","ENSG00000106133",1.92032518636631,3.89878211138647,132.871743625552,1.5470313699339e-28,5.89034009866851e-28,"+"
"BMPR1A",0.0031304753254617,0.00411502314814815,0.00353690476190476,0.00241894894894895,"BMPR1A","bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]","ENSG00000107779",-2.9786220347179,2.80012425990435,167.787845055759,5.89311105373254e-35,2.82069380425059e-34,"-"
"AREG",0.00611874053890403,0.0112062191358025,0.00272093984962406,0.000866036036036036,"AREG","amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]","ENSG00000109321",3.73947627125331,3.63393869399555,59.1075750105801,4.4065815857357e-14,9.56503891878663e-14,"+"
"VNN2",0.000176811989100817,-0.000105200617283951,0.000553788638262322,0.000184684684684685,"VNN2","vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]","ENSG00000112303",3.03002019940954,3.71980353841286,98.6274674843579,5.45617861104135e-22,1.59854083668712e-21,"+"
"KLHL24",0.00034386012715713,0.000144398148148148,0.000132301587301587,0.00103903903903904,"KLHL24","kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]","ENSG00000114796",1.90519016069886,8.08748649546056,320.808823720818,1.57779767970065e-60,1.83454325195301e-59,"+"
"VIPR1",0.000122110202845898,2.2283950617284e-05,0.00030938178780284,0.000617867867867868,"VIPR1","vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]","ENSG00000114812",2.90114247947919,2.08731128973006,113.392097833719,7.6152994691379e-25,2.49661763293414e-24,"+"
"LCT",7.56070239176506e-05,0.000715578703703704,0.000138826232247285,0.00171623123123123,"LCT","lactase [Source:HGNC Symbol;Acc:HGNC:6530]","ENSG00000115850",4.34472481831861,1.18744057077392,204.639344697387,1.78345927566008e-41,1.07788391061785e-40,"+"
"LEPR",5.18150166515289e-05,0.000122033179012346,0.000297009189640769,0.000512447447447447,"LEPR","leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]","ENSG00000116678",-1.98520127378125,3.98300004513197,273.046581883828,5.971714157565e-53,5.3625579867518e-52,"-"
"NEK2",0.000208163790493491,0.000410235339506173,1.69423558897243e-05,-8.40840840840841e-05,"NEK2","NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]","ENSG00000117650",2.74730119994411,4.01336664288098,332.863544041142,2.17404307852071e-62,2.67396995136349e-61,"+"
"KANSL1",0.000309258250075689,0.000278726851851852,0.0018978529657477,3.51351351351351e-05,"KANSL1","KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]","ENSG00000120071",1.59059496028375,7.93967103909039,382.32312652942,8.07487962535989e-70,1.28563973029043e-68,"+"
"PCDHB14",0.000648085074174992,-0.000208676697530864,0.000105659983291562,7.58258258258258e-05,"PCDHB14","protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]","ENSG00000120327",3.46682253049538,2.55879634278773,100.793215500292,2.06491337568695e-22,6.1483056362813e-22,"+"
"KIF18A",0.000277814108386315,-0.000127916666666667,0.000114436090225564,-4.32882882882883e-05,"KIF18A","kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]","ENSG00000121621",2.28522995606533,4.57929956776496,346.357938529462,1.89641082210133e-64,2.49572280198649e-63,"+"
"RAB3IP",0.000594891008174387,2.00655864197531e-05,-0.000120054302422723,0.00183402402402402,"RAB3IP","RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]","ENSG00000127328",1.61685048585026,5.22834329344322,126.727860975211,2.21360119680891e-27,8.03459835798388e-27,"+"
"RIBC2",0.000489974265818952,0.000190628858024691,0.000136537176274018,-0.000209159159159159,"RIBC2","RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]","ENSG00000128408",3.21240689059861,1.43174104231184,172.836199809462,7.28208068825935e-36,3.60795261591651e-35,"+"
"APOE",7.96957311534968e-05,0.000156342592592593,0.000844302422723475,-8.49699699699699e-05,"APOE","apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]","ENSG00000130203",1.84317646506436,2.64460361617886,51.1834511615545,1.91166461935296e-12,3.87590001573812e-12,"+"
"FXYD2",0.00036034816833182,0.00157975308641975,0.000522898913951546,0.00045045045045045,"FXYD2","FXYD domain containing ion transport regulator 2 [Source:HGNC Symbol;Acc:HGNC:4026]","ENSG00000137731",7.00014974049837,3.18779871526369,139.647931042793,8.39947701311193e-30,3.33613754888707e-29,"+"
"CELSR2",0.000336073266727218,0.000920042438271605,0.000326353383458647,0.000881261261261261,"CELSR2","cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]","ENSG00000143126",2.09870351719123,4.51924334333574,104.676385159123,3.63950105258703e-23,1.11566656410039e-22,"+"
"AFF3",0.000332113230396609,0.000495956790123457,0.000466800334168755,0.00109840840840841,"AFF3","ALF transcription elongation factor 3 [Source:HGNC Symbol;Acc:HGNC:6473]","ENSG00000144218",2.35579033214164,7.48722390508007,214.51302212546,3.51903009240708e-43,2.25718904988009e-42,"+"
"GZMA",0.000249653345443536,-0.000340015432098765,6.97911445279866e-05,-0.000125750750750751,"GZMA","granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]","ENSG00000145649",3.338873559047,4.16414531473454,102.779163248625,8.49022381763671e-23,2.56625073975434e-22,"+"
"SCML4",3.81653042688465e-05,0.000322434413580247,5.61737677527151e-05,0.000216216216216216,"SCML4","Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]","ENSG00000146285",3.78943511166802,3.83949480263578,192.595466832459,2.2610126212909e-39,1.27228533277843e-38,"+"
"NLGN4X",0.000184679079624584,0.000129637345679012,0.000702109440267335,0.000600600600600601,"NLGN4X","neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]","ENSG00000146938",5.29502300946976,4.432186649444,86.7184559092064,1.19525824241603e-19,3.21510591906931e-19,"+"
"TMEM236",0.00261160006055101,0.00343520447530864,0.00323514619883041,9.07657657657659e-05,"TMEM236","transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]","ENSG00000148483",5.41341667405711,3.86647709967469,156.285735205516,7.20845816408159e-33,3.21764544675345e-32,"+"
"FCGR1A",0.00085668331819558,0.000119683641975309,0.000368295739348371,-6.25675675675676e-05,"FCGR1A","Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]","ENSG00000150337",3.96701157626636,1.45004811124967,95.0006829276656,2.79286537933432e-21,7.99122848120003e-21,"+"
"DIXDC1",6.03300030275507e-05,7.91859567901235e-05,0.000190187969924812,0.0012772972972973,"DIXDC1","DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]","ENSG00000150764",-2.00457367114979,1.86778521299814,186.956821107543,2.22816953240579e-38,1.21176562667634e-37,"-"
"SEC24D",0.000394032697547684,0.000809961419753086,-4e-05,0.00234858858858859,"SEC24D","SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]","ENSG00000150961",-2.04536036170377,5.12986757802974,737.343392967296,2.09098976691679e-115,1.42055933065509e-113,"-"
"RGPD3",0.00398993188010899,0.00431418209876543,0.00136612364243943,0.0030834984984985,"RGPD3","RANBP2 like and GRIP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:32416]","ENSG00000153165",2.76463733394852,4.03044094689737,42.0098799972325,1.59229352027811e-10,2.96904738024554e-10,"+"
"RANBP2",0.00136389494399031,8.59452160493827e-05,0.000550250626566416,0.000122672672672673,"RANBP2","RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]","ENSG00000153201",1.69081197770766,9.40428757993804,169.175868728887,3.31268671393721e-35,1.59856537002786e-34,"+"
"CD96",0.000946695428398426,0.000319058641975309,0.00108505012531328,0.00178187687687688,"CD96","CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]","ENSG00000153283",2.90141227527934,6.55360855271459,119.752518630318,4.64496283959565e-26,1.60002754994938e-25,"+"
"MSI2",0.000824379352104148,-0.000228148148148148,0.000337673350041771,-4.50450450450435e-08,"MSI2","musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]","ENSG00000153944",3.7009491026844,8.67456789446525,1072.51331788737,1.34903313037937e-149,2.69308521535427e-147,"+"
"GRAP",0.000947726309415683,0.00146578317901235,0.000928103592314119,0.00174810810810811,"GRAP","GRB2 related adaptor protein [Source:HGNC Symbol;Acc:HGNC:4562]","ENSG00000154016",5.65932371231658,5.8543888416072,1080.14807930809,2.66054313529918e-150,5.39425120681909e-148,"+"
"OBSCN",0.0016880608537693,-0.000222808641975309,0.000312548036758563,0.000976291291291291,"OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]","ENSG00000154358",2.73168575582271,6.80376760351039,194.311273508466,1.1300494517885e-39,6.45401482676389e-39,"+"
"NCF1",0.00356568876778686,0.00147190972222222,0.00161513366750209,0.0036925975975976,"NCF1","neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660]","ENSG00000158517",5.55241816092696,5.64575795030576,253.947414960186,7.99787148550863e-50,6.44598635999752e-49,"+"
"DDR2",0.000164053890402664,-0.000113101851851852,4.90100250626566e-05,-0.000295675675675676,"DDR2","discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]","ENSG00000162733",-3.88915997719298,1.74603538465191,747.220399197792,1.62028175647902e-116,1.14265087348216e-114,"-"
"FCGR3B",0.00032104753254617,-0.000239691358024691,0.000846779448621554,-5.1051051051051e-05,"FCGR3B","Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]","ENSG00000162747",4.09998436110271,2.47743555193191,80.3396069335745,2.21607240289407e-18,5.70550704364156e-18,"+"
"KIF26B",0.000936283681501665,0.000451338734567901,0.000852456140350877,-0.00036036036036036,"KIF26B","kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]","ENSG00000162849",3.1608451440256,3.93926628234157,56.1800939766621,1.76506581438166e-13,3.74178957807817e-13,"+"
"EBF1",0.014399727520436,0.0234919328703704,0.0121075020885547,0.113506951951952,"EBF1","EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]","ENSG00000164330",2.84493716255153,7.39062405671373,115.476987460536,3.03754534562324e-25,1.01012784225544e-24,"+"
"GALNT10",0.000104881925522253,6.92785493827161e-05,-2.49791144527986e-05,0.000145645645645646,"GALNT10","polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]","ENSG00000164574",-2.20825417991195,5.48223341453141,770.305603743038,4.37537124954341e-119,3.4201697189202e-117,"-"
"DEFA4",0.000275245231607629,0.0018383950617284,0.000513162071846282,0.000171921921921922,"DEFA4","defensin alpha 4 [Source:HGNC Symbol;Acc:HGNC:2763]","ENSG00000164821",9.63925132435649,2.85696619475821,145.028183521344,8.44249331832392e-31,3.48884692033666e-30,"+"
"GKAP1",0.000574474719951559,0.000106377314814815,0.000636574770258981,0.00056472972972973,"GKAP1","G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]","ENSG00000165113",2.04251503752932,4.05886995767282,389.874938306543,6.3158086238998e-71,1.04666580719954e-69,"+"
"NCF1C",0.00103168483197094,0.000795007716049383,0.000688312447786132,0.00048048048048048,"NCF1C","neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]","ENSG00000165178",4.85249829221884,4.17292696161593,216.387244799142,1.67777814596713e-43,1.08745500609738e-42,"+"
"JAM3",0.00183997880714502,0.00405734182098765,0.00211126148705096,0.00220435435435435,"JAM3","junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]","ENSG00000166086",-2.13166657580658,3.78318974720782,106.282633237904,1.7792565254139e-23,5.52732407799156e-23,"-"
"PRKCB",0.000372694520133212,6.36882716049383e-05,0.000651821219715957,0.000244744744744745,"PRKCB","protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]","ENSG00000166501",5.36339039196056,8.76778674891012,1031.91856317251,8.47260086460813e-146,1.50603381944048e-143,"+"
"CATSPER2",0.000307308507417499,6.50462962962963e-05,0.000132610693400167,-7.43543543543544e-05,"CATSPER2","cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]","ENSG00000166762",1.53422281810743,3.18205784175424,117.36453181941,1.32428159346441e-25,4.47263871858255e-25,"+"
"AR",0.000157588555858311,0.000952191358024691,0.000363713450292398,0.000162162162162162,"AR","androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]","ENSG00000169083",1.99745384238881,1.67188649549418,15.212320080543,0.000104192294354449,0.000146051551425228,"+"
"RNASE3",0.000350487435664547,0.000458661265432099,0.000586048454469507,-0.000121996996996997,"RNASE3","ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]","ENSG00000169397",7.62075236054983,1.85931427949619,149.221307709894,1.4222211963087e-31,6.04478946718036e-31,"+"
"HIC2",0.000438687556766576,-8.3912037037037e-06,0.000267155388471178,0.000239489489489489,"HIC2","HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]","ENSG00000169635",1.92962426629117,4.94401142440213,401.991064189932,1.09544374651719e-72,1.90542601270872e-71,"+"
"MYO7B",0.0096767408416591,0.0119729513888889,0.0119422096908939,0.0101418468468468,"MYO7B","myosin VIIB [Source:HGNC Symbol;Acc:HGNC:7607]","ENSG00000169994",5.49982161479087,6.77451813281495,153.68843358538,2.15199765115077e-32,9.44665816012599e-32,"+"
"FAM153A",0.000445623675446564,0.000190100308641975,7.2719298245614e-05,0.00171138138138138,"FAM153A","family with sequence similarity 153 member A [Source:HGNC Symbol;Acc:HGNC:29940]","ENSG00000170074",1.65212209700462,2.03718277306332,37.2735407861907,1.60414399500904e-09,2.86358130131206e-09,"+"
"GYPA",-9.31728731456251e-06,7.49961419753087e-05,-1.40810359231412e-05,-0.000196756756756757,"GYPA","glycophorin A (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4702]","ENSG00000170180",9.75674501209325,4.87654533706612,310.770536709571,5.79618601842719e-59,6.39008579227793e-58,"+"
"CD8B",0.000151151983045716,7.90316358024691e-05,0.00024906015037594,0.000165540540540541,"CD8B","CD8 subunit beta [Source:HGNC Symbol;Acc:HGNC:1707]","ENSG00000172116",1.63204976875325,2.97390006475276,37.4659063806637,1.45993003012278e-09,2.61045226276329e-09,"+"
"NBEA",0.000564075083257645,-0.000225594135802469,0.000170200501253133,0.000421861861861862,"NBEA","neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648]","ENSG00000172915",1.63733451083126,4.38313515854,70.2561841082574,2.35324968739539e-16,5.61216098945829e-16,"+"
"CSPG4",0.000225351195882531,1.75694444444445e-05,0.00112525062656642,0.000592837837837838,"CSPG4","chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]","ENSG00000173546",1.69422834981335,2.88381560513518,12.8256888062513,0.000362663623535578,0.000492354381564937,"+"
"ZNF519",0.000547711171662125,0.000539834104938272,0.000926457811194653,2.32582582582582e-05,"ZNF519","zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]","ENSG00000175322",1.76258005130363,4.32964299276819,225.634362691506,4.43024781681391e-45,3.03200926534691e-44,"+"
"LRRC37A",0.0161435195277021,0.00270580632716049,0.0030474269005848,0.000472912912912913,"LRRC37A","leucine rich repeat containing 37A [Source:HGNC Symbol;Acc:HGNC:29069]","ENSG00000176681",2.53092909385273,4.63988032706945,123.478098020811,9.1124256867572e-27,3.23775563284122e-26,"+"
"NCKAP5",0.000976607629427793,0.000371010802469136,0.00310232247284879,0.00113608108108108,"NCKAP5","NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]","ENSG00000176771",2.91411461186113,2.70352805944733,32.3343490249105,1.82312110111424e-08,3.09887600315148e-08,"+"
"LRRC37A3",0.00999179079624584,-2.12731481481481e-05,0.000695025062656642,0.000725825825825826,"LRRC37A3","leucine rich repeat containing 37 member A3 [Source:HGNC Symbol;Acc:HGNC:32427]","ENSG00000176809",1.9408068019691,4.69170396174063,113.789761128264,6.38964432473442e-25,2.10010194421869e-24,"+"
"TIGIT",5.4556463820769e-05,-1.47916666666667e-05,-6.03926482873851e-05,8.78978978978979e-05,"TIGIT","T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]","ENSG00000181847",1.52704555940838,1.91006770839166,39.2353497106478,6.14731392638617e-10,1.11828887577158e-09,"+"
"NCF1B",0.0014768604299122,0.000644884259259259,0.00140955722639933,0.00134418918918919,"NCF1B","neutrophil cytosolic factor 1B pseudogene [Source:HGNC Symbol;Acc:HGNC:32522]","ENSG00000182487",4.24759208030567,3.98267413608916,181.219780776649,2.31721253401138e-37,1.21782704906163e-36,"+"
"FMNL1",0.00157793369663942,-7.06442901234568e-05,0.000870873015873016,0.0019384984984985,"FMNL1","formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]","ENSG00000184922",1.98510085739833,7.62135842069998,169.570001030809,2.8132833353628e-35,1.36264145426158e-34,"+"
"RGPD2",0.00140395852255525,0.00412850694444444,0.00176835004177109,0.00571522522522523,"RGPD2","RANBP2 like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32415]","ENSG00000185304",3.64642778899586,4.83701763236399,79.014187592723,4.07737517169394e-18,1.03761561537361e-17,"+"
"PCDHB13",0.000504551922494702,8.48611111111111e-05,0.000380338345864662,5.55555555555555e-05,"PCDHB13","protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]","ENSG00000187372",4.31283928179294,2.83701428648709,104.213359759565,4.47452201192293e-23,1.36711555513802e-22,"+"
"FAM72B",0.00040508174386921,-0.000108904320987654,0.000104895572263993,0.000168663663663664,"FAM72B","family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]","ENSG00000188610",3.43700035039576,2.52487439481314,360.075604520595,1.62015737871228e-66,2.31532622755182e-65,"+"
"GRAPL",0.00165875567665758,0.000173912037037037,0.000372706766917293,0.0010572972972973,"GRAPL","GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]","ENSG00000189152",4.73042157361647,2.64831752810343,260.981401327115,5.55537720327112e-51,4.68094640192507e-50,"+"
"GTF2IRD2",0.00392766121707539,0.00225673225308642,0.000712447786131997,0.000914414414414414,"GTF2IRD2","GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]","ENSG00000196275",1.57312489740747,4.40916258186376,233.052732643034,2.4589928104382e-46,1.75414462387279e-45,"+"
"FAM72A",0.00147387980623675,0.00203159722222222,0.00288683375104428,0.00015475975975976,"FAM72A","family with sequence similarity 72 member A [Source:HGNC Symbol;Acc:HGNC:24044]","ENSG00000196550",4.07219644196111,2.39912281608061,278.886757228527,6.78066885123139e-54,6.30271912704717e-53,"+"
"ZNF138",0.00142148955495005,1.20486111111111e-05,0.00151690476190476,-7.39039039039038e-05,"ZNF138","zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]","ENSG00000197008",1.73685839579141,4.76988910388302,249.225414588161,4.84131167114399e-49,3.82354596742328e-48,"+"
"ARHGAP11A",0.000255507114744172,-6.26929012345679e-05,-8.4624060150376e-05,0.000349474474474474,"ARHGAP11A","Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]","ENSG00000198826",1.91154073167595,5.96703709299885,228.897028885487,1.2388848558732e-45,8.61971575861162e-45,"+"
"FCGR3A",0.000281751438086588,0.000136018518518518,0.000269202172096909,-0.000246246246246246,"FCGR3A","Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]","ENSG00000203747",1.80645868504378,4.313263867565,39.4569139939003,5.51736791008063e-10,1.0058073335376e-09,"+"
"MICA",0.000565078716318498,1.21682098765432e-05,0.000180563909774436,0.000701441441441441,"MICA","MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]","ENSG00000204520",-1.55784241988784,3.74447712665575,404.916524443073,4.1411712068399e-73,7.330946463841e-72,"-"
"LILRB3",0.000798010899182561,0.000162908950617284,0.000237364243943191,0.000168273273273273,"LILRB3","leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]","ENSG00000204577",1.97951141667441,1.76865047525064,63.8686158195887,4.67035740284579e-15,1.05285888914745e-14,"+"
"STAG3L1",0.000731415379957614,-0.000579513888888889,0.000422840434419382,-0.000227507507507508,"STAG3L1","STAG3 cohesin complex component like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33852]","ENSG00000205583",2.14894486354036,3.8590021915883,163.520040672817,3.48236559778115e-34,1.6254379854967e-33,"+"
"SNORA12",0.00190957462912504,0.00057514274691358,0.00754284878863826,0.00780587087087087,"SNORA12","small nucleolar RNA, H/ACA box 12 [Source:HGNC Symbol;Acc:HGNC:32600]","ENSG00000212464",3.74951737773126,3.61308308090978,98.3619086968006,6.14763411657563e-22,1.79909112080932e-21,"+"
"DDX12P",0.00171396306388132,0.000319440586419753,0.000220994152046784,7.36336336336337e-05,"DDX12P","DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]","ENSG00000214826",2.7344034018566,4.82052795659416,220.572392064442,3.22547679018954e-44,2.14524791540233e-43,"+"
"FAM72D",0.00218873145625189,0.00108287037037037,0.00333406015037594,0.000246246246246246,"FAM72D","family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]","ENSG00000215784",3.56495491940383,1.67020153692178,166.730998960985,9.14261656638083e-35,4.33605966978646e-34,"+"
"RAB6C",0.0143289842567363,0.0273582600308642,0.0370831620718463,0.0143847897897898,"RAB6C","RAB6C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16525]","ENSG00000222014",1.67337614750094,1.20492226411334,15.4256282654438,9.32674692346543e-05,0.000131120117095219,"+"
"HAR1A",0.00107191038449894,0.000394648919753086,0.00035374269005848,0.00125234234234234,"HAR1A","highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]","ENSG00000225978",1.66418223604869,2.55182124428345,30.584932421537,4.3370141113202e-08,7.22984263983696e-08,"+"
