"","importance","Ens_id","description","Category"
"ENSG00000127328",0.00608909118890165,"RAB3IP","RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]","Small"
"ENSG00000173546",0.00603625086923778,"CSPG4","chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]","Small"
"ENSG00000204520",0.005997457852746,"MICA","MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]","Small"
"ENSG00000169083",0.00592846802537386,"AR","androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]","Small"
"ENSG00000189152",0.00585161298754725,"GRAPL","GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]","Small"
"ENSG00000170074",0.00507687242465794,"FAM153A","family with sequence similarity 153 member A [Source:HGNC Symbol;Acc:HGNC:29940]","Small"
"ENSG00000162849",0.00502277113451239,"KIF26B","kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]","Small"
"ENSG00000215784",0.00501953638666899,"FAM72D","family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]","Small"
"ENSG00000120071",0.0049942816784174,"KANSL1","KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]","Small"
"ENSG00000182487",0.00496788335532897,"NCF1B","neutrophil cytosolic factor 1B pseudogene [Source:HGNC Symbol;Acc:HGNC:32522]","Small"
"ENSG00000090339",0.00473522598728689,"ICAM1","intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]","Small"
"ENSG00000225978",0.00473292577018224,"HAR1A","highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]","Small"
"ENSG00000176809",0.00472125232225265,"LRRC37A3","leucine rich repeat containing 37 member A3 [Source:HGNC Symbol;Acc:HGNC:32427]","Small"
"ENSG00000164821",0.00438450469520726,"DEFA4","defensin alpha 4 [Source:HGNC Symbol;Acc:HGNC:2763]","Small"
"ENSG00000114812",0.00429532926981057,"VIPR1","vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]","Small"
"ENSG00000075884",0.00422791848718736,"ARHGAP15","Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]","Small"
"ENSG00000063438",0.00417764422746303,"AHRR","aryl hydrocarbon receptor repressor [Source:HGNC Symbol;Acc:HGNC:346]","Small"
"ENSG00000204577",0.00383812760182399,"LILRB3","leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]","Small"
"ENSG00000176681",0.00367768367354417,"LRRC37A","leucine rich repeat containing 37A [Source:HGNC Symbol;Acc:HGNC:29069]","Small"
"ENSG00000115850",0.00367743188617037,"LCT","lactase [Source:HGNC Symbol;Acc:HGNC:6530]","Small"
"ENSG00000169635",0.00366824707809837,"HIC2","HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]","Small"
"ENSG00000154358",0.00366792371761329,"OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]","Small"
"ENSG00000188610",0.00355359447184594,"FAM72B","family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]","Small"
"ENSG00000169397",0.00346007180655138,"RNASE3","ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]","Small"
"ENSG00000013573",0.00342832532472754,"DDX11","DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]","Small"
"ENSG00000150337",0.00338166463682214,"FCGR1A","Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]","Small"
"ENSG00000175322",0.00333669951521836,"ZNF519","zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]","Small"
"ENSG00000026508",0.00330319091594142,"CD44","CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]","Small"
"ENSG00000172915",0.0032833829890454,"NBEA","neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648]","Small"
"ENSG00000229676",0.00327471202211457,"ZNF492","zinc finger protein 492 [Source:HGNC Symbol;Acc:HGNC:23707]","Small"
"ENSG00000116678",0.00320890374753693,"LEPR","leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]","Small"
"ENSG00000109321",0.00313838836048375,"AREG","amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]","Small"
"ENSG00000105750",0.00304512625703207,"ZNF85","zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160]","Small"
"ENSG00000165113",0.00299069617626536,"GKAP1","G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]","Small"
"ENSG00000153944",0.00291337926028654,"MSI2","musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]","Small"
"ENSG00000205583",0.00287023810838164,"STAG3L1","STAG3 cohesin complex component like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33852]","Small"
"ENSG00000187372",0.00283882640233758,"PCDHB13","protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]","Small"
"ENSG00000197008",0.00282688279350933,"ZNF138","zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]","Small"
"ENSG00000198826",0.00276021666047609,"ARHGAP11A","Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]","Small"
"ENSG00000162747",0.00275058077792128,"FCGR3B","Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]","Small"
"ENSG00000164574",0.00266329527868474,"GALNT10","polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]","Small"
"ENSG00000100342",0.00264572525451238,"APOL1","apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]","Small"
"ENSG00000166501",0.00263085630607783,"PRKCB","protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]","Small"
"ENSG00000146285",0.00262787324281468,"SCML4","Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]","Small"
"ENSG00000181847",0.00260446374397382,"TIGIT","T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]","Small"
"ENSG00000153201",0.00250262912552885,"RANBP2","RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]","Small"
"ENSG00000066279",0.00246054684307994,"ASPM","assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]","Small"
"ENSG00000172116",0.00244047875032406,"CD8B","CD8 subunit beta [Source:HGNC Symbol;Acc:HGNC:1707]","Small"
"ENSG00000130203",0.00236871133407526,"APOE","apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]","Small"
"ENSG00000105383",0.00225166258984174,"CD33","CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]","Small"
"ENSG00000214826",0.00221971897308338,"DDX12P","DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]","Small"
"ENSG00000004939",0.00215554801355064,"SLC4A1","solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027]","Small"
"ENSG00000267041",0.00211038912847369,"ZNF850","zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994]","Small"
"ENSG00000112303",0.00202787218857551,"VNN2","vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]","Small"
"ENSG00000203747",0.00199446309151089,"FCGR3A","Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]","Small"
"ENSG00000244682",0.00197867474733981,"FCGR2C","Fc gamma receptor IIc (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15626]","Small"
"ENSG00000166762",0.00196819317578319,"CATSPER2","cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]","Small"
"ENSG00000128408",0.00189113265172629,"RIBC2","RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]","Small"
"ENSG00000072694",0.00186828724791446,"FCGR2B","Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]","Small"
"ENSG00000051596",0.00186821189959902,"THOC3","THO complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19072]","Small"
"ENSG00000120327",0.00185076235847676,"PCDHB14","protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]","Small"
"ENSG00000170180",0.00182730253005537,"GYPA","glycophorin A (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4702]","Small"
"ENSG00000117650",0.00181480209389329,"NEK2","NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]","Small"
"ENSG00000250361",0.00177486335413608,"GYPB","glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4703]","Small"
"ENSG00000121621",0.00130810724320718,"KIF18A","kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]","Small"
"ENSG00000145649",0.0011926097562896,"GZMA","granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]","Small"
"ENSG00000076382",0.00112038851812968,"SPAG5","sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]","Small"
"ENSG00000162733",0.00100306343635527,"DDR2","discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]","Small"
