"","importance","Ens_id","description","Category"
"ENSG00000172650",0.790867125019095,"AGAP5","ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:HGNC:23467]","Small"
"ENSG00000125885",0.761409233322327,"MCM8","minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]","Small"
"ENSG00000137094",0.737633194352781,"DNAJB5","DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]","Small"
"ENSG00000100749",0.733414146171371,"VRK1","VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]","Small"
"ENSG00000115355",0.71830165429632,"CCDC88A","coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]","Small"
"ENSG00000174080",0.670971344638636,"CTSF","cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]","Small"
"ENSG00000197978",0.658542865285387,"GOLGA6L9","golgin A6 family like 9 [Source:HGNC Symbol;Acc:HGNC:37229]","Small"
"ENSG00000099364",0.637519015795669,"FBXL19","F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]","Small"
"ENSG00000177238",0.632898360564312,"TRIM72","tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]","Small"
"ENSG00000119411",0.624857490020881,"BSPRY","B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]","Small"
"ENSG00000106823",0.617786457017623,"ECM2","extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]","Small"
"ENSG00000136231",0.615698760996375,"IGF2BP3","insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]","Small"
"ENSG00000224020",0.574904026034395,"MIR181A2HG","MIR181A2 host gene [Source:HGNC Symbol;Acc:HGNC:37188]","Small"
"ENSG00000198853",0.571934655897295,"RUSC2","RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]","Small"
"ENSG00000241360",0.551162076403112,"PDXP","pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]","Small"
"ENSG00000057019",0.546330758751976,"DCBLD2","discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]","Small"
"ENSG00000124177",0.540113007778913,"CHD6","chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057]","Small"
"ENSG00000122729",0.484840165406066,"ACO1","aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]","Small"
"ENSG00000249884",0.476061600803298,"RNF103-CHMP3","RNF103-CHMP3 readthrough [Source:HGNC Symbol;Acc:HGNC:38847]","Small"
"ENSG00000101412",0.468830186349981,"E2F1","E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]","Small"
"ENSG00000212443",0.460228295037324,"SNORA53","small nucleolar RNA, H/ACA box 53 [Source:HGNC Symbol;Acc:HGNC:32646]","Small"
"ENSG00000143344",0.456474814120199,"RGL1","ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]","Small"
"ENSG00000163931",0.450029150502648,"TKT","transketolase [Source:HGNC Symbol;Acc:HGNC:11834]","Small"
"ENSG00000143554",0.436619805125686,"SLC27A3","solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997]","Small"
"ENSG00000006016",0.377386849108132,"CRLF1","cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]","Small"
"ENSG00000095585",0.373527118519317,"BLNK","B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]","Small"
"ENSG00000165244",0.366896195350736,"ZNF367","zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]","Small"
"ENSG00000198963",0.359186131998036,"RORB","RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]","Small"
"ENSG00000151327",0.358128899684868,"FAM177A1","family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]","Small"
"ENSG00000100600",0.351971067011659,"LGMN","legumain [Source:HGNC Symbol;Acc:HGNC:9472]","Small"
"ENSG00000205307",0.34637437739724,"SAP25","Sin3A associated protein 25 [Source:HGNC Symbol;Acc:HGNC:41908]","Small"
"ENSG00000204287",0.342234738378382,"HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]","Small"
"ENSG00000170017",0.339140735678981,"ALCAM","activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]","Small"
"ENSG00000177398",0.337130560397759,"UMODL1","uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]","Small"
"ENSG00000169744",0.335692567927777,"LDB2","LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]","Small"
"ENSG00000124126",0.333275346649134,"PREX1","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]","Small"
"ENSG00000160957",0.333052903128769,"RECQL4","RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949]","Small"
"ENSG00000107611",0.325795650212157,"CUBN","cubilin [Source:HGNC Symbol;Acc:HGNC:2548]","Small"
"ENSG00000155846",0.315493321288996,"PPARGC1B","PPARG coactivator 1 beta [Source:HGNC Symbol;Acc:HGNC:30022]","Small"
"ENSG00000214401",0.311845772022275,"KANSL1-AS1","KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]","Small"
"ENSG00000115129",0.307239568554586,"TP53I3","tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]","Small"
"ENSG00000108786",0.306805306926426,"HSD17B1","hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]","Small"
"ENSG00000099958",0.300444764897877,"DERL3","derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]","Small"
"ENSG00000199477",0.296935720487358,"SNORA31","small nucleolar RNA, H/ACA box 31 [Source:HGNC Symbol;Acc:HGNC:32621]","Small"
"ENSG00000114853",0.294858611689316,"ZBTB47","zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]","Small"
"ENSG00000015413",0.293866623372682,"DPEP1","dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]","Small"
"ENSG00000240563",0.290763374618092,"L1TD1","LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]","Small"
"ENSG00000101460",0.28674205006589,"MAP1LC3A","microtubule associated protein 1 light chain 3 alpha [Source:HGNC Symbol;Acc:HGNC:6838]","Small"
"ENSG00000162543",0.283208069116024,"UBXN10","UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]","Small"
"ENSG00000169418",0.27976920945442,"NPR1","natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]","Small"
"ENSG00000176927",0.279701025714572,"EFCAB5","EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]","Small"
"ENSG00000169258",0.272543146622599,"GPRIN1","G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]","Small"
"ENSG00000132604",0.266989450579495,"TERF2","telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]","Small"
"ENSG00000147905",0.260639861444148,"ZCCHC7","zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]","Small"
"ENSG00000100902",0.259308544094695,"PSMA6","proteasome 20S subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]","Small"
"ENSG00000267206",0.257152903434523,"LCN6","lipocalin 6 [Source:HGNC Symbol;Acc:HGNC:17337]","Small"
"ENSG00000184619",0.254275612639965,"KRBA2","KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989]","Small"
"ENSG00000133878",0.251082336956067,"DUSP26","dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]","Small"
"ENSG00000132932",0.250893057841302,"ATP8A2","ATPase phospholipid transporting 8A2 [Source:HGNC Symbol;Acc:HGNC:13533]","Small"
"ENSG00000117122",0.245488950560335,"MFAP2","microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]","Small"
"ENSG00000185043",0.244212733641271,"CIB1","calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]","Small"
"ENSG00000171320",0.239388926041413,"ESCO2","establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]","Small"
"ENSG00000149269",0.236691382238482,"PAK1","p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]","Small"
"ENSG00000231991",0.235180714122596,"ANXA2P2","annexin A2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:539]","Small"
"ENSG00000167618",0.232189294130827,"LAIR2","leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]","Small"
"ENSG00000203896",0.229896951597049,"LIME1","Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]","Small"
"ENSG00000146918",0.227557032491968,"NCAPG2","non-SMC condensin II complex subunit G2 [Source:HGNC Symbol;Acc:HGNC:21904]","Small"
"ENSG00000139133",0.221899380550462,"ALG10","ALG10 alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23162]","Small"
"ENSG00000168916",0.221598186371412,"ZNF608","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]","Small"
"ENSG00000080845",0.213788993206461,"DLGAP4","DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]","Small"
"ENSG00000167210",0.210697718564914,"LOXHD1","lipoxygenase homology PLAT domains 1 [Source:HGNC Symbol;Acc:HGNC:26521]","Small"
"ENSG00000008311",0.20721306551031,"AASS","aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]","Small"
"ENSG00000082293",0.204799534785261,"COL19A1","collagen type XIX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2196]","Small"
"ENSG00000179403",0.202775591388379,"VWA1","von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]","Small"
"ENSG00000134802",0.198600410601736,"SLC43A3","solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]","Small"
"ENSG00000213390",0.196257082390436,"ARHGAP19","Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]","Small"
"ENSG00000165533",0.196111389066078,"TTC8","tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087]","Small"
"ENSG00000077935",0.19444388137926,"SMC1B","structural maintenance of chromosomes 1B [Source:HGNC Symbol;Acc:HGNC:11112]","Small"
"ENSG00000187922",0.191911914682993,"LCN10","lipocalin 10 [Source:HGNC Symbol;Acc:HGNC:20892]","Small"
"ENSG00000188112",0.189325128006435,"C6orf132","chromosome 6 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:21288]","Small"
"ENSG00000107099",0.188075361521142,"DOCK8","dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]","Small"
"ENSG00000122548",0.187608512443456,"KIAA0087","KIAA0087 lncRNA [Source:HGNC Symbol;Acc:HGNC:22191]","Small"
"ENSG00000198876",0.185579833050248,"DCAF12","DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]","Small"
"ENSG00000113368",0.18112764049784,"LMNB1","lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]","Small"
"ENSG00000101000",0.17870689515669,"PROCR","protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]","Small"
"ENSG00000163106",0.177921625636556,"HPGDS","hematopoietic prostaglandin D synthase [Source:HGNC Symbol;Acc:HGNC:17890]","Small"
"ENSG00000196684",0.177118227839323,"HSH2D","hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]","Small"
"ENSG00000143816",0.174387628638037,"WNT9A","Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]","Small"
"ENSG00000139714",0.174222024864739,"MORN3","MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807]","Small"
"ENSG00000234444",0.170362254622,"ZNF736","zinc finger protein 736 [Source:HGNC Symbol;Acc:HGNC:32467]","Small"
"ENSG00000262943",0.170222119971371,"ALOX12P2","arachidonate 12-lipoxygenase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:432]","Small"
"ENSG00000140398",0.169914639918046,"NEIL1","nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448]","Small"
"ENSG00000223609",0.168499401291018,"HBD","hemoglobin subunit delta [Source:HGNC Symbol;Acc:HGNC:4829]","Small"
"ENSG00000136153",0.166645177691453,"LMO7","LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]","Small"
"ENSG00000213967",0.160338811194493,"ZNF726","zinc finger protein 726 [Source:HGNC Symbol;Acc:HGNC:32462]","Small"
"ENSG00000015285",0.159195343295726,"WAS","WASP actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12731]","Small"
"ENSG00000207067",0.15653221852642,"SNORA72","small nucleolar RNA, H/ACA box 72 [Source:HGNC Symbol;Acc:HGNC:10234]","Small"
"ENSG00000156802",0.14985094598478,"ATAD2","ATPase family AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]","Small"
"ENSG00000196730",0.146538099352077,"DAPK1","death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]","Small"
"ENSG00000108219",0.143706965640093,"TSPAN14","tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]","Small"
"ENSG00000178665",0.141967003303689,"ZNF713","zinc finger protein 713 [Source:HGNC Symbol;Acc:HGNC:22043]","Small"
"ENSG00000156738",0.140399052271014,"MS4A1","membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]","Small"
"ENSG00000118707",0.139558442106162,"TGIF2","TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]","Small"
"ENSG00000092529",0.137912551088622,"CAPN3","calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]","Small"
"ENSG00000187838",0.135126444343954,"PLSCR3","phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]","Small"
"ENSG00000088543",0.134895992594362,"C3orf18","chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]","Small"
"ENSG00000236824",0.134712445330811,"BCYRN1","brain cytoplasmic RNA 1 [Source:HGNC Symbol;Acc:HGNC:1022]","Small"
"ENSG00000106123",0.133601833932806,"EPHB6","EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396]","Small"
"ENSG00000128266",0.132369808164131,"GNAZ","G protein subunit alpha z [Source:HGNC Symbol;Acc:HGNC:4395]","Small"
"ENSG00000145198",0.129528679945415,"VWA5B2","von Willebrand factor A domain containing 5B2 [Source:HGNC Symbol;Acc:HGNC:25144]","Small"
"ENSG00000151304",0.125295862871342,"SRFBP1","serum response factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26333]","Small"
"ENSG00000167397",0.123937878967864,"VKORC1","vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]","Small"
"ENSG00000094916",0.123531044008222,"CBX5","chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]","Small"
"ENSG00000255819",0.123175361971094,"KLRC4-KLRK1","KLRC4-KLRK1 readthrough [Source:HGNC Symbol;Acc:HGNC:48357]","Small"
"ENSG00000158106",0.122849099323524,"RHPN1","rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]","Small"
"ENSG00000114739",0.122292191000114,"ACVR2B","activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]","Small"
"ENSG00000206633",0.121669587920672,"SNORA80B","small nucleolar RNA, H/ACA box 80B [Source:HGNC Symbol;Acc:HGNC:34355]","Small"
"ENSG00000139737",0.118118586053282,"SLAIN1","SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387]","Small"
"ENSG00000119242",0.117292319550453,"CCDC92","coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]","Small"
"ENSG00000088882",0.116899787975737,"CPXM1","carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]","Small"
"ENSG00000198929",0.115194508009153,"NOS1AP","nitric oxide synthase 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:16859]","Small"
"ENSG00000197472",0.114765798062826,"ZNF695","zinc finger protein 695 [Source:HGNC Symbol;Acc:HGNC:30954]","Small"
"ENSG00000109805",0.112306731722852,"NCAPG","non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]","Small"
"ENSG00000101670",0.11203363877726,"LIPG","lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]","Small"
"ENSG00000114204",0.111650723565525,"SERPINI2","serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]","Small"
"ENSG00000172403",0.10978838478434,"SYNPO2","synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]","Small"
"ENSG00000123159",0.108902591090987,"GIPC1","GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]","Small"
"ENSG00000254221",0.108579433873528,"PCDHGB1","protocadherin gamma subfamily B, 1 [Source:HGNC Symbol;Acc:HGNC:8708]","Small"
"ENSG00000215417",0.108006720784164,"MIR17HG","miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]","Small"
"ENSG00000138131",0.104800661703888,"LOXL4","lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]","Small"
"ENSG00000164099",0.104301774337813,"PRSS12","serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]","Small"
"ENSG00000087303",0.10231653994682,"NID2","nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]","Small"
"ENSG00000166927",0.101931735759419,"MS4A7","membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378]","Small"
"ENSG00000205560",0.0999210046733321,"CPT1B","carnitine palmitoyltransferase 1B [Source:HGNC Symbol;Acc:HGNC:2329]","Small"
"ENSG00000142156",0.098681186061295,"COL6A1","collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]","Small"
"ENSG00000171617",0.0983721618489312,"ENC1","ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]","Small"
"ENSG00000138326",0.0964243302970711,"RPS24","ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]","Small"
"ENSG00000108448",0.0963688399113947,"TRIM16L","tripartite motif containing 16 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32670]","Small"
"ENSG00000113810",0.0961158600812657,"SMC4","structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]","Small"
"ENSG00000166341",0.0945931748840294,"DCHS1","dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]","Small"
"ENSG00000163519",0.0928150604551934,"TRAT1","T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698]","Small"
"ENSG00000158321",0.0926349524886796,"AUTS2","activator of transcription and developmental regulator AUTS2 [Source:HGNC Symbol;Acc:HGNC:14262]","Small"
"ENSG00000007237",0.0924609444033465,"GAS7","growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]","Small"
"ENSG00000179583",0.0924049859049442,"CIITA","class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]","Small"
"ENSG00000183808",0.0914333147107775,"RBM12B","RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]","Small"
"ENSG00000139178",0.0913292999135696,"C1RL","complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]","Small"
"ENSG00000183166",0.0912894668255138,"CALN1","calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]","Small"
"ENSG00000167123",0.0909761356155365,"CERCAM","cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]","Small"
"ENSG00000180777",0.0902542183067559,"ANKRD30B","ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165]","Small"
"ENSG00000119969",0.0894201003020553,"HELLS","helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]","Small"
"ENSG00000136811",0.0890872016872017,"ODF2","outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]","Small"
"ENSG00000166523",0.0890187621803609,"CLEC4E","C-type lectin domain family 4 member E [Source:HGNC Symbol;Acc:HGNC:14555]","Small"
"ENSG00000204304",0.0883058586294022,"PBX2","PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]","Small"
"ENSG00000102934",0.0882709500323841,"PLLP","plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]","Small"
"ENSG00000105974",0.0871340637475727,"CAV1","caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]","Small"
"ENSG00000110013",0.0860596870342772,"SIAE","sialic acid acetylesterase [Source:HGNC Symbol;Acc:HGNC:18187]","Small"
"ENSG00000135678",0.0858827612490748,"CPM","carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]","Small"
"ENSG00000165409",0.0858091374857547,"TSHR","thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373]","Small"
"ENSG00000187715",0.0849683047027903,"KBTBD12","kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731]","Small"
